name,cust,date,sales
Mccalman  Karin,1893,1997-08-27,30.72
Mccalman  Karin,1893,1997-11-12,45.47
Mccalman  Karin,1893,1997-11-27,25.98
Mccalman  Karin,1893,1998-01-13,25.98
Mccalman  Karin,1893,1998-01-16,25.98
Mccalman  Karin,1893,1998-02-21,23.98
Mccalman  Karin,1893,1998-02-28,25.98
Mccalman  Karin,1893,1998-03-13,25.98
Mccalman  Karin,1893,1998-05-07,15.49
Trainer  Chul,1991,1997-01-09,47.08
Trainer  Chul,1991,1997-02-03,29.97
Trainer  Chul,1991,1997-02-09,68.45
Trainer  Chul,1991,1997-03-02,55.96
Trainer  Chul,1991,1997-03-24,62.93
Trainer  Chul,1991,1997-04-16,40.7
Trainer  Chul,1991,1997-06-21,47.28
Trainer  Chul,1991,1997-07-13,31.76
Trainer  Chul,1991,1997-09-19,56.96
Trainer  Chul,1991,1997-11-23,9.99
Trainer  Chul,1991,1997-11-23,98.98
Trainer  Chul,1991,1997-11-30,39.49
Trainer  Chul,1991,1997-12-27,38.97
Trainer  Chul,1991,1998-01-19,70.47
Trainer  Chul,1991,1998-02-22,56.05
Trainer  Chul,1991,1998-04-07,43.36
Trainer  Chul,1991,1998-04-08,21.99
Wood  Shayla,2005,1997-01-09,17.96
Pacheco  Maraiah Antoinette,2030,1997-01-09,15.76
Guzman  Torejimai,2049,1997-01-09,12.97
Ponds  Caleb,2053,1997-01-09,15.36
Ponds  Caleb,2053,1997-02-13,15.76
Ponds  Caleb,2053,1997-11-14,20.98
Ponds  Caleb,2053,1998-04-21,16.98
Ponds  Caleb,2053,1998-05-08,14.99
Calbart  Benjamin,2071,1997-01-09,8.77
Jones  Austin,2072,1997-01-09,27.55
Jones  Austin,2072,1997-01-11,27.94
Jones  Austin,2072,1997-01-18,29.78
Jones  Austin,2072,1997-02-23,14.96
Jones  Austin,2072,1997-09-19,62.97
Jones  Austin,2072,1997-11-05,10.98
Jones  Austin,2072,1998-06-12,20.99
Blake  Thanya,2087,1997-01-09,14.96
Spengler  Richard,2099,1997-01-09,13.97
Spengler  Richard,2099,1997-02-07,13.77
Spengler  Richard,2099,1997-03-05,9.97
Spengler  Richard,2099,1998-02-20,12.49
Baca  Reneisha,2102,1997-01-09,3.99
Baca  Reneisha,2102,1997-03-20,23.76
Baca  Reneisha,2102,1997-04-01,44.69
Baca  Reneisha,2102,1997-06-06,45.51
Baca  Reneisha,2102,1997-12-23,41.47
Klein  Anjelica,2104,1997-01-09,51.86
Klein  Anjelica,2104,1997-02-05,11.77
Klein  Anjelica,2104,1997-02-17,29.13
Klein  Anjelica,2104,1997-02-20,44.49
Molina  Risa,2109,1997-01-09,28.99
Herrera  Chimi,2127,1997-01-09,27.94
Gill  Brittany,2142,1997-01-09,30.54
Padilla  Requanda,2161,1997-01-09,52.63
Vigil  Taylor,2180,1997-01-09,16.99
Sanders  Keenan,2194,1997-01-09,14.3
Sanders  Keenan,2194,1997-02-10,22.97
Sanders  Keenan,2194,1997-05-09,16.56
Sanders  Keenan,2194,1997-05-27,48.94
Sanders  Keenan,2194,1997-06-11,39.51
Sanders  Keenan,2194,1997-06-16,10.77
Sanders  Keenan,2194,1997-07-17,33.86
Johnson  Damian,2199,1997-01-09,36.75
Morgan  Phillip,2202,1997-01-09,29.36
Morgan  Phillip,2202,1997-01-20,27.13
Domena  Jacob,2217,1997-01-09,46.68
Domena  Jacob,2217,1997-11-02,29.49
Tran  Tarrell,2235,1997-01-09,27.77
Groleau  Antwon,780,1997-01-10,47.73
Groleau  Antwon,780,1997-02-01,23.99
Groleau  Antwon,780,1997-04-20,58.97
Groleau  Antwon,780,1998-01-10,11.49
Martinez  Linda,2254,1997-01-10,21.54
Mand  Ryan,2272,1997-01-10,12.49
Mand  Ryan,2272,1997-02-04,25.26
Mand  Ryan,2272,1997-02-28,12.49
Thomas  Dakota,2289,1997-01-10,16.7
Thomas  Dakota,2289,1997-07-01,15.96
Thomas  Dakota,2289,1997-08-15,27.77
Hight  Bruce,2294,1997-01-10,28.35
Caramillo  Reid,2319,1997-01-10,10.77
Perez  Lian,2331,1997-01-10,56.87
Perez  Lian,2331,1997-05-16,14.96
Murray  Justin,2336,1997-01-10,12.99
Garcia  Bailey,2361,1997-01-10,82.96
Garcia  Bailey,2361,1997-01-12,34.27
Awtrey  Oscar,2363,1997-01-10,14.37
Montoya  Jacob,2379,1997-01-10,59.97
Torres  Asiya,2389,1997-01-10,35.31
Torres  Asiya,2389,1997-02-11,61.11
Torres  Asiya,2389,1997-02-23,141.6
Torres  Asiya,2389,1997-03-14,37.51
Torres  Asiya,2389,1997-03-22,80.21
Torres  Asiya,2389,1997-04-11,68.05
Torres  Asiya,2389,1997-05-02,62.25
Torres  Asiya,2389,1997-05-15,51.94
Torres  Asiya,2389,1997-11-13,92.95
Torres  Asiya,2389,1997-11-25,24.48
Torres  Asiya,2389,1997-12-03,21.49
Torres  Asiya,2389,1997-12-30,30.98
Torres  Asiya,2389,1998-03-23,41.48
Torres  Asiya,2389,1998-06-27,61.47
Morris  Jose,2398,1997-01-10,31.98
Lizer  Reid,2419,1997-01-10,13.97
Lizer  Reid,2419,1998-06-14,81.44
Paine  Sarah-Elizabeth,2442,1997-01-10,14.96
Bunting  Matthew,2445,1997-01-10,19.99
Bunting  Matthew,2445,1997-07-27,14.96
Bunting  Matthew,2445,1997-08-01,13.97
Bunting  Matthew,2445,1997-12-08,24.48
Pan  Willie,2455,1997-01-10,14.96
Pan  Willie,2455,1998-03-28,24.98
Hudson  Savannah,2457,1997-01-10,13.97
Hudson  Savannah,2457,1997-01-28,25.74
Hudson  Savannah,2457,1997-02-26,37.9
Hudson  Savannah,2457,1997-06-14,44.29
Hudson  Savannah,2457,1997-06-29,41.1
Hudson  Savannah,2457,1998-04-18,25.98
Bortolutti  Rashawn,208,1997-01-11,63.25
Bortolutti  Rashawn,208,1998-02-21,70.38
Vigil  Taylor,2181,1997-01-11,41.75
Vigil  Taylor,2181,1997-04-25,14.99
Nicol  Courtney,2471,1997-01-11,21.99
Nicol  Courtney,2471,1997-07-22,21.74
Gardner  Karin,2478,1997-01-11,21.77
Weber  Sara,2492,1997-01-11,11.77
Dodge  Christopher,2508,1997-01-11,69.29
Allen  Jaqueline,2521,1997-01-11,11.77
Brough  Christopher,2537,1997-01-11,24.54
Klingman  Katlyn,2541,1997-01-11,11.77
Klingman  Katlyn,2541,1997-02-08,15.7
Klingman  Katlyn,2541,1997-04-01,24.99
Beaver  Christopher,2563,1997-01-11,22.97
Beaver  Christopher,2563,1997-01-25,13.97
Ross  Mayra,2568,1997-01-11,22.74
Ross  Mayra,2568,1997-01-24,9.77
Carlino  Elizabeth,2578,1997-01-11,12.49
Carlino  Elizabeth,2578,1997-08-27,50.52
Carlino  Elizabeth,2578,1997-08-30,6.78
Carlino  Elizabeth,2578,1998-05-28,23.99
Scott  Colin,2591,1997-01-11,58.28
Scott  Colin,2591,1997-11-19,22.49
Scott  Colin,2591,1998-05-12,72.04
Bird  Patrick,2597,1997-01-11,17.36
Bird  Patrick,2597,1997-06-01,29.73
Bird  Patrick,2597,1997-06-18,26.14
Bird  Patrick,2597,1997-09-24,10.99
Bird  Patrick,2597,1997-11-20,76.99
Bird  Patrick,2597,1998-05-16,18.64
Bird  Patrick,2597,1998-05-31,26.57
Bird  Patrick,2597,1998-06-22,38.47
Baldwin  Kathleen,2610,1997-01-11,29.92
Bragg  Gabriel,2625,1997-01-11,35.31
Bancroft  Christian,2645,1997-01-11,11.77
Mccay  Maria,2665,1997-01-11,5.78
Mcclelland  Sabrina,2681,1997-01-11,15.96
Nunez  Hannah,2697,1997-01-11,16.7
Conner  Ashley,2709,1997-01-11,14.37
Rhodes  John,2725,1997-01-11,58.85
Murry  Eric,2745,1997-01-11,22.7
Murry  Eric,2745,1997-10-07,11.99
Murry  Eric,2745,1997-10-16,14.49
Murry  Eric,2745,1997-11-20,19.99
Murry  Eric,2745,1997-12-05,21.49
Murry  Eric,2745,1998-02-11,24.98
Calandreli  Danielle,2753,1997-01-11,14.37
Calandreli  Danielle,2753,1997-03-01,14.96
Calandreli  Danielle,2753,1997-03-13,13.97
Calandreli  Danielle,2753,1997-07-11,37.51
Calandreli  Danielle,2753,1997-08-19,29.92
Calandreli  Danielle,2753,1998-03-21,27.99
Dodge  Christopher,2509,1997-01-12,94.4
Dodge  Christopher,2509,1997-03-11,55.28
Dodge  Christopher,2509,1998-02-10,95.43
Dodge  Christopher,2509,1998-03-07,187.68
Dodge  Christopher,2509,1998-03-10,27.98
Dodge  Christopher,2509,1998-03-22,50.35
Pryor  Brandon,2761,1997-01-12,15.96
Pryor  Brandon,2761,1997-01-20,45.88
Pryor  Brandon,2761,1997-01-20,192.9
Pryor  Brandon,2761,1997-02-03,164.93
Pryor  Brandon,2761,1997-02-09,142.96
Pryor  Brandon,2761,1997-02-14,308.22
Pryor  Brandon,2761,1997-02-17,119.43
Cochran  Christina,2765,1997-01-12,10.77
Roman-Acevedo  Loretta,2786,1997-01-12,78.2
Gomez  Tracy,2790,1997-01-12,29.58
Gomez  Tracy,2790,1997-02-08,40.9
Gomez  Tracy,2790,1997-06-29,31.32
Kabotie  Jack,2803,1997-01-12,19.99
Johnson  Anthony,2813,1997-01-12,26.73
Johnson  Anthony,2813,1997-01-25,30.32
Cornell  Katherine,2820,1997-01-12,31.78
Cornell  Katherine,2820,1997-05-19,27.73
Cornell  Katherine,2820,1997-06-04,26.14
Cornell  Katherine,2820,1997-10-08,27.98
Jordahl  Jamie,2821,1997-01-12,14.96
Sorrell  Michael,2845,1997-01-12,27.13
Caraway  Joshua,2855,1997-01-12,13.97
Caraway  Joshua,2855,1997-08-24,16.36
Caraway  Joshua,2855,1998-04-06,12.99
Kirwan  Jessica,2863,1997-01-12,4.99
Eyssimont  Jessica,2871,1997-01-12,59.85
Eyssimont  Jessica,2871,1997-01-15,11.77
Eyssimont  Jessica,2871,1997-11-03,38.47
Eyssimont  Jessica,2871,1997-11-12,195.37
Cappellucci  Patricia,2888,1997-01-12,11.77
Taibl  Kendall,2903,1997-01-12,23.54
Taibl  Kendall,2903,1997-03-17,37.3
Taibl  Kendall,2903,1997-03-23,14.37
Taibl  Kendall,2903,1997-04-04,53.48
Taibl  Kendall,2903,1997-04-23,14.37
Taibl  Kendall,2903,1997-05-05,41.1
Taibl  Kendall,2903,1998-01-24,24.48
Newberry  Shawn,2904,1997-01-12,59.54
Smith  Karen,2920,1997-01-12,16.7
Hernandez  Leia,2932,1997-01-12,46.47
Hernandez  Leia,2932,1997-02-22,38.77
Chau  Trevon,2958,1997-01-12,12.49
Chau  Trevon,2958,1997-06-02,62.97
Chau  Trevon,2958,1997-07-31,42.9
Johnson  Alexia,2961,1997-01-12,26.14
Krishnaswamy  Arturo,2965,1997-01-12,28.74
Krishnaswamy  Arturo,2965,1997-09-27,64.45
Krishnaswamy  Arturo,2965,1998-02-25,93.46
Rodriguez  Monique,2983,1997-01-12,47.48
Lopez  Shristi,3005,1997-01-12,166.75
Kenney  Miguel,3008,1997-01-12,11.77
Kenney  Miguel,3008,1997-01-13,11.77
Desersa  Joshua,3011,1997-01-12,9.98
Desersa  Joshua,3011,1997-09-01,9.77
Desersa  Joshua,3011,1997-09-01,14.96
Desersa  Joshua,3011,1997-09-18,17.99
Desersa  Joshua,3011,1998-03-22,29.48
King  Rebecca,3021,1997-01-12,44.88
King  Rebecca,3021,1997-02-21,90.83
Pradhan  Elijah,858,1997-01-13,26.73
Domena  Jacob,2224,1997-01-13,99.83
Domena  Jacob,2224,1997-01-27,79.72
Mand  Ryan,2274,1997-01-13,43.53
Torres  Asiya,2390,1997-01-13,26.99
Torres  Asiya,2390,1997-02-09,41.82
Torres  Asiya,2390,1997-10-21,12.49
Ross  Mayra,2574,1997-01-13,14.37
Rodriguez  Monique,3001,1997-01-13,15.9
Rodriguez  Monique,3001,1997-03-30,14.9
Rodriguez  Monique,3001,1997-06-12,14.99
Rodriguez  Monique,3001,1997-07-02,31.6
King  Rebecca,3016,1997-01-13,21.54
King  Rebecca,3016,1997-09-08,25.74
King  Rebecca,3016,1997-10-16,31.98
King  Rebecca,3016,1997-11-05,29.47
King  Rebecca,3016,1997-11-21,7.49
Harrity  Rachel,3028,1997-01-13,23.49
Harrity  Rachel,3028,1997-01-18,11.77
Harrity  Rachel,3028,1997-01-25,5.78
Harrity  Rachel,3028,1997-03-15,50.71
Harrity  Rachel,3028,1997-03-21,9.77
Harrity  Rachel,3028,1997-03-29,13.97
Harrity  Rachel,3028,1997-04-01,14.37
Harrity  Rachel,3028,1997-05-18,13.77
Harrity  Rachel,3028,1997-06-17,24.02
Harrity  Rachel,3028,1997-06-21,6.79
Harrity  Rachel,3028,1997-07-16,13.97
Harrity  Rachel,3028,1997-07-30,11.77
Harrity  Rachel,3028,1997-07-30,12.25
Harrity  Rachel,3028,1997-08-12,12.77
Harrity  Rachel,3028,1997-08-12,14.79
Harrity  Rachel,3028,1997-08-16,11.77
Harrity  Rachel,3028,1998-01-14,5.99
Ha  Devin,3030,1997-01-13,31.97
Medina  Christian,3047,1997-01-13,15.36
Tackett  Cali,3060,1997-01-13,14.79
Romero  Vincent,3076,1997-01-13,18.36
Vest  Janae,3087,1997-01-13,14.37
Ishizuka  Dario,3099,1997-01-13,59.66
Ishizuka  Dario,3099,1997-05-22,151.98
Ishizuka  Dario,3099,1997-05-28,48.28
Ishizuka  Dario,3099,1997-05-29,62.04
Pereyra  William,3102,1997-01-13,17.76
Pereyra  William,3102,1997-02-09,28.73
Pereyra  William,3102,1997-08-20,15.76
Pereyra  William,3102,1997-08-31,14.37
Kornblatt  Charlotte,3106,1997-01-13,33.38
Kornblatt  Charlotte,3106,1997-02-03,36.67
Box  Sammie,3112,1997-01-13,40.11
Copley  Hye,3157,1997-01-13,179.98
Copley  Hye,3157,1997-03-05,30.33
Copley  Hye,3157,1997-08-19,19.55
Copley  Hye,3157,1997-08-22,52.03
Copley  Hye,3157,1997-10-15,17.49
Copley  Hye,3157,1997-10-19,8.99
Copley  Hye,3157,1997-10-19,19.49
Copley  Hye,3157,1998-01-15,12.49
Copley  Hye,3157,1998-02-24,36.48
Copley  Hye,3157,1998-03-27,38.98
Thomas  Thomas,3158,1997-01-13,30.72
Mcneal  Trey,3163,1997-01-13,44.3
Mcneal  Trey,3163,1997-01-17,36.99
Mcneal  Trey,3163,1997-03-13,15.99
Mcneal  Trey,3163,1997-09-23,59.98
Mcneal  Trey,3163,1997-09-24,11.99
Mcneal  Trey,3163,1997-09-24,12.99
Mcneal  Trey,3163,1997-09-25,46.98
Mcneal  Trey,3163,1997-10-27,13.99
Mcneal  Trey,3163,1997-10-27,13.99
Mcneal  Trey,3163,1997-11-24,24.98
Mcneal  Trey,3163,1998-01-06,11.99
Mcneal  Trey,3163,1998-03-04,22.49
Mcneal  Trey,3163,1998-03-04,25.16
Mcneal  Trey,3163,1998-03-09,22.49
Mcneal  Trey,3163,1998-03-25,12.99
Yamada  Markus,3171,1997-01-13,26.94
Williamson  Vennessa,3182,1997-01-13,69.22
Williamson  Vennessa,3182,1997-02-10,58.68
Williamson  Vennessa,3182,1997-09-18,71.45
Valladares  Sunshine,3183,1997-01-13,15.36
Valladares  Sunshine,3183,1997-01-16,20.75
Jamison  Christopher,3199,1997-01-13,29.73
Mize  Brooke,3238,1997-01-13,15.36
Mize  Brooke,3238,1997-01-18,18.99
Mize  Brooke,3238,1997-10-23,44.48
Mize  Brooke,3238,1998-03-01,42.48
Mize  Brooke,3238,1998-03-01,59.49
Dolson  Jeremy,3242,1997-01-13,20.99
Dolson  Jeremy,3262,1997-01-13,12.77
Musick-Occhiuto  Donald,1417,1997-01-14,35.31
Musick-Occhiuto  Donald,1417,1997-05-01,76.41
Musick-Occhiuto  Donald,1417,1997-12-13,282.78
Musick-Occhiuto  Donald,1417,1997-12-13,76.94
Blake  Thanya,2092,1997-01-14,53.25
Blake  Thanya,2092,1997-01-22,12.97
Blake  Thanya,2092,1997-11-29,61.41
Blake  Thanya,2092,1998-01-09,35.96
Blake  Thanya,2092,1998-02-22,32.94
Hernandez  Leia,2939,1997-01-14,19.28
Jamison  Christopher,3219,1997-01-14,126.9
Dolson  Jeremy,3287,1997-01-14,38.13
Dolson  Jeremy,3298,1997-01-14,69.97
Dolson  Jeremy,3298,1997-02-22,12.77
Dolson  Jeremy,3298,1997-06-24,26.49
Dolson  Jeremy,3298,1997-09-12,20.99
Dolson  Jeremy,3299,1997-01-14,5.99
Dolson  Jeremy,3299,1997-09-25,31.48
Dolson  Jeremy,3311,1997-01-14,15.36
Dolson  Jeremy,3311,1997-05-19,69.84
Dolson  Jeremy,3311,1998-06-13,23.76
Dolson  Jeremy,3312,1997-01-14,23.99
Dolson  Jeremy,3318,1997-01-14,14.37
Dolson  Jeremy,3318,1997-02-07,14.37
Dolson  Jeremy,3318,1998-03-21,11.49
Dolson  Jeremy,3333,1997-01-14,13.97
Dolson  Jeremy,3353,1997-01-14,15.36
Dolson  Jeremy,3374,1997-01-14,11.77
Dolson  Jeremy,3376,1997-01-14,84.94
Dolson  Jeremy,3376,1997-01-31,14.99
Dolson  Jeremy,3376,1997-02-02,74.95
Dolson  Jeremy,3376,1997-02-12,59.96
Dolson  Jeremy,3376,1997-02-13,29.98
Dolson  Jeremy,3376,1997-02-13,15.36
Dolson  Jeremy,3388,1997-01-14,14.37
Dolson  Jeremy,3400,1997-01-14,57.1
Dolson  Jeremy,3400,1997-05-17,28.73
Dolson  Jeremy,3400,1997-09-13,22.48
Dolson  Jeremy,3400,1997-11-09,51.43
Dolson  Jeremy,3400,1998-02-15,42.46
Dolson  Jeremy,3400,1998-05-11,64.44
Dolson  Jeremy,3403,1997-01-14,51.15
Dolson  Jeremy,3415,1997-01-14,48.51
Dolson  Jeremy,3415,1997-01-15,50.97
Dolson  Jeremy,3415,1997-06-26,92.17
Dolson  Jeremy,3415,1997-07-27,137.05
Dolson  Jeremy,3415,1998-03-09,222.3
Dolson  Jeremy,3425,1997-01-14,14.7
Dolson  Jeremy,3444,1997-01-14,28.74
Dolson  Jeremy,3451,1997-01-14,29.58
Dolson  Jeremy,3451,1997-06-02,29.75
Dolson  Jeremy,3451,1997-10-07,12.99
Dolson  Jeremy,3467,1997-01-14,52.27
Dolson  Jeremy,3469,1997-01-14,12.49
Dolson  Jeremy,3469,1997-05-10,48.94
Dolson  Jeremy,3469,1997-11-30,42.97
Dolson  Jeremy,3469,1997-12-08,12.49
Dolson  Jeremy,3487,1997-01-14,15.36
Dolson  Jeremy,3487,1998-06-30,11.88
Dolson  Jeremy,3497,1997-01-14,10.77
Dolson  Jeremy,3497,1997-04-21,53.27
Dolson  Jeremy,3497,1997-08-26,68.22
Dolson  Jeremy,3497,1998-05-09,12.58
Dolson  Jeremy,3322,1997-01-15,57.51
Dolson  Jeremy,3341,1997-01-15,53.54
Dolson  Jeremy,3341,1997-03-18,41.77
Dolson  Jeremy,3496,1997-01-15,6.79
Dolson  Jeremy,3496,1997-01-16,7.98
Dolson  Jeremy,3496,1997-01-21,10.77
Dolson  Jeremy,3496,1997-02-03,28.93
Dolson  Jeremy,3496,1998-01-18,53.96
Dolson  Jeremy,3496,1998-03-04,55.45
Dolson  Jeremy,3496,1998-03-25,25.98
Dolson  Jeremy,3496,1998-04-07,12.99
Dolson  Jeremy,3496,1998-04-07,25.48
Dolson  Jeremy,3496,1998-04-12,50.25
Dolson  Jeremy,3496,1998-04-28,56.99
Dolson  Jeremy,3496,1998-06-21,30.98
Dolson  Jeremy,3501,1997-01-15,12.49
Dolson  Jeremy,3501,1997-01-29,36.28
Dolson  Jeremy,3501,1997-01-30,35.55
Dolson  Jeremy,3501,1997-02-10,30.32
Dolson  Jeremy,3501,1997-02-10,50.14
Dolson  Jeremy,3501,1997-02-13,28.74
Dolson  Jeremy,3501,1997-02-22,40.05
Dolson  Jeremy,3501,1997-03-01,12.77
Dolson  Jeremy,3501,1997-03-07,24.47
Dolson  Jeremy,3501,1997-03-13,28.54
Dolson  Jeremy,3501,1997-03-16,24.98
Dolson  Jeremy,3501,1997-03-19,33
Dolson  Jeremy,3501,1997-03-19,45.98
Dolson  Jeremy,3501,1997-03-27,24.98
Dolson  Jeremy,3501,1997-03-28,29.99
Dolson  Jeremy,3501,1997-04-08,26.99
Dolson  Jeremy,3501,1997-04-10,14.96
Dolson  Jeremy,3501,1997-04-10,19.99
Dolson  Jeremy,3501,1997-04-11,11.77
Dolson  Jeremy,3501,1997-04-27,21.54
Dolson  Jeremy,3501,1997-04-27,29.99
Dolson  Jeremy,3501,1997-04-28,12.49
Dolson  Jeremy,3501,1997-04-29,20.37
Dolson  Jeremy,3501,1997-04-30,24.98
Dolson  Jeremy,3501,1997-04-30,6.99
Dolson  Jeremy,3501,1997-05-01,27.97
Dolson  Jeremy,3501,1997-05-19,83.94
Dolson  Jeremy,3501,1997-05-25,50.97
Dolson  Jeremy,3501,1997-05-28,20.37
Dolson  Jeremy,3501,1997-06-20,44.29
Dolson  Jeremy,3501,1997-06-20,40.97
Dolson  Jeremy,3501,1997-07-25,25.98
Dolson  Jeremy,3501,1998-01-05,41.96
Dolson  Jeremy,3501,1998-01-05,24.98
Dolson  Jeremy,3501,1998-04-27,12.99
Dolson  Jeremy,3510,1997-01-15,23.99
Dolson  Jeremy,3525,1997-01-15,19.97
Dolson  Jeremy,3545,1997-01-15,12.7
Dolson  Jeremy,3556,1997-01-15,39.96
Dolson  Jeremy,3558,1997-01-15,119.76
Dolson  Jeremy,3558,1997-01-20,92.79
Dolson  Jeremy,3558,1997-01-30,36.5
Dolson  Jeremy,3558,1997-02-08,94.57
Dolson  Jeremy,3558,1997-03-19,13.97
Dolson  Jeremy,3558,1997-06-22,59.28
Dolson  Jeremy,3558,1997-10-12,24.49
Dolson  Jeremy,3571,1997-01-15,14.7
Dolson  Jeremy,3584,1997-01-15,64.23
Dolson  Jeremy,3584,1997-01-20,11.77
Dolson  Jeremy,3584,1997-04-24,9.98
Dolson  Jeremy,3587,1997-01-15,14.96
Dolson  Jeremy,3601,1997-01-15,15.36
Dolson  Jeremy,3612,1997-01-15,26.14
Dolson  Jeremy,3614,1997-01-15,49.28
Dolson  Jeremy,3614,1997-01-23,13.97
Dolson  Jeremy,3614,1997-02-05,66.22
Dolson  Jeremy,3614,1997-02-07,48.9
Dolson  Jeremy,3614,1997-02-07,49.28
Dolson  Jeremy,3614,1997-09-10,36.48
Dolson  Jeremy,3614,1997-09-24,10.49
Dolson  Jeremy,3614,1997-11-26,113.9
Dolson  Jeremy,3614,1997-12-15,20.98
Dolson  Jeremy,3629,1997-01-15,11.99
Dolson  Jeremy,3656,1997-01-15,11.77
Dolson  Jeremy,3656,1998-04-01,9.49
Dolson  Jeremy,3656,1998-04-14,13.99
Dolson  Jeremy,3656,1998-05-15,11.49
Dolson  Jeremy,3656,1998-05-15,12.99
Dolson  Jeremy,3660,1997-01-15,8.77
Dolson  Jeremy,3660,1997-06-21,9.77
Dolson  Jeremy,3660,1998-03-19,14.42
Dolson  Jeremy,3674,1997-01-15,30.13
Dolson  Jeremy,3690,1997-01-15,19.99
Dolson  Jeremy,3704,1997-01-15,27.99
Dolson  Jeremy,3726,1997-01-15,29.98
Dolson  Jeremy,3669,1997-01-16,39.7
Dolson  Jeremy,3669,1997-03-15,15.7
Dolson  Jeremy,3669,1997-06-23,15.7
Dolson  Jeremy,3669,1997-11-21,22.49
Dolson  Jeremy,3755,1997-01-16,21.98
Dolson  Jeremy,3775,1997-01-16,39.3
Dolson  Jeremy,3794,1997-01-16,15.36
Dolson  Jeremy,3805,1997-01-16,6.79
Dolson  Jeremy,3805,1997-06-23,4.79
Dolson  Jeremy,3809,1997-01-16,17.9
Dolson  Jeremy,3819,1997-01-16,128.36
Dolson  Jeremy,3819,1997-02-15,130.09
Dolson  Jeremy,3819,1997-06-23,27.94
Dolson  Jeremy,3820,1997-01-16,29.33
Dolson  Jeremy,3820,1997-03-24,12.77
Dolson  Jeremy,3824,1997-01-16,7.98
Dolson  Jeremy,3838,1997-01-16,11.56
Dolson  Jeremy,3853,1997-01-16,41.9
Dolson  Jeremy,3876,1997-01-16,44.12
Dolson  Jeremy,3891,1997-01-16,9.99
Dolson  Jeremy,3902,1997-01-16,46.68
Dolson  Jeremy,3902,1997-02-03,242.98
Dolson  Jeremy,3911,1997-01-16,23.99
Dolson  Jeremy,3911,1997-03-06,58.46
Dolson  Jeremy,3911,1997-07-01,13.97
Dolson  Jeremy,3912,1997-01-16,15.36
Dolson  Jeremy,3926,1997-01-16,17.36
Dolson  Jeremy,3944,1997-01-16,19.99
Dolson  Jeremy,3955,1997-01-16,7.78
Dolson  Jeremy,3965,1997-01-16,24.99
Dolson  Jeremy,3965,1997-02-21,9.77
Dolson  Jeremy,3965,1997-03-31,9.77
Dolson  Jeremy,3970,1997-01-16,47.48
Dolson  Jeremy,3970,1997-01-29,19.74
Dolson  Jeremy,3970,1997-03-11,58.06
Dolson  Jeremy,3970,1997-04-10,63.31
Dolson  Jeremy,3970,1997-08-05,26.14
Dolson  Jeremy,3970,1997-10-01,38.97
Dolson  Jeremy,3975,1997-01-16,15.96
Ellis  Matthew,584,1997-01-17,11.77
Deveyra  Miguel,3138,1997-01-17,13.97
Deveyra  Miguel,3138,1997-04-09,176.45
Deveyra  Miguel,3138,1997-10-31,40.46
Deveyra  Miguel,3138,1998-05-07,125.92
Mayes  Anthony,3993,1997-01-17,15.99
Mayes  Anthony,3993,1997-04-03,30.99
Mayes  Anthony,3993,1997-04-26,4.79
Mayes  Anthony,3993,1997-05-19,43.48
Mayes  Anthony,3993,1997-11-20,33.99
Mayes  Anthony,3993,1998-02-18,31.97
Crazybear  Nathaniel,3997,1997-01-17,18.77
Loftis  Timothy,4005,1997-01-17,14.37
Loftis  Timothy,4005,1997-04-26,24.74
Loftis  Timothy,4005,1998-03-09,21.48
Rodriguez  Justin,4019,1997-01-17,6.78
Rodriguez  Justin,4019,1998-03-24,23.48
Berg  Rayleen,4037,1997-01-17,14.37
Wheeler  Megan,4053,1997-01-17,11.77
Lopez  Dakota,4070,1997-01-17,14.37
Simental-Solis  Arushi,4087,1997-01-17,12.97
Fields  Nicole,4090,1997-01-17,14.96
Fields  Nicole,4090,1997-01-17,14.37
Fields  Nicole,4090,1997-02-26,13.77
Fields  Nicole,4090,1998-02-04,29.48
Fields  Nicole,4090,1998-03-27,21.99
Whiteplume  Matias,4096,1997-01-17,27.55
Whiteplume  Matias,4096,1997-03-31,13.97
Squires  Debra,4101,1997-01-17,8.79
Squires  Debra,4101,1997-06-20,16.7
Legrand  Vanessa,4105,1997-01-17,15.36
Bell  Shannon,4141,1997-01-17,20
Stuckey  Selena,4160,1997-01-17,14.99
Israel  Allen,4165,1997-01-17,34.66
Israel  Allen,4165,1997-01-23,17.3
Israel  Allen,4165,1997-03-25,14.96
Israel  Allen,4165,1997-05-01,28.34
Israel  Allen,4165,1997-05-23,73.02
Israel  Allen,4165,1997-07-01,45.43
Israel  Allen,4165,1997-07-12,59.25
Israel  Allen,4165,1997-07-26,14.96
Israel  Allen,4165,1997-08-16,72.03
Israel  Allen,4165,1997-09-01,13.97
Israel  Allen,4165,1997-09-10,12.99
Israel  Allen,4165,1997-09-29,55.97
Israel  Allen,4165,1997-11-17,11.49
Israel  Allen,4165,1997-11-18,11.49
Israel  Allen,4165,1997-12-08,28.97
Israel  Allen,4165,1997-12-11,11.49
Israel  Allen,4165,1998-01-02,33.47
Israel  Allen,4165,1998-02-26,17.49
Israel  Allen,4165,1998-04-15,12.99
Israel  Allen,4165,1998-05-19,13.99
Israel  Allen,4165,1998-05-29,26.99
Israel  Allen,4165,1998-06-25,12.99
Nielsen  Aliahna,4179,1997-01-17,13.97
